,datetime,ask,bid
38,2023-07-19 15:14:13.591425,1.29555,1.29542
39,2023-07-19 15:14:13.653373,1.29555,1.29542
40,2023-07-19 15:14:13.716329,1.29551,1.29537
41,2023-07-19 15:14:13.795317,1.29548,1.29536
42,2023-07-19 15:14:13.872702,1.29548,1.29535
43,2023-07-19 15:14:13.935186,1.29548,1.29535
44,2023-07-19 15:14:13.997432,1.29548,1.29535
45,2023-07-19 15:14:14.075494,1.29544,1.29531
46,2023-07-19 15:14:14.139186,1.29544,1.29531
47,2023-07-19 15:14:14.200310,1.29544,1.29531
48,2023-07-19 15:14:14.263047,1.29544,1.29531
49,2023-07-19 15:14:14.345662,1.29544,1.29531
50,2023-07-19 15:14:14.419462,1.29544,1.29531
51,2023-07-19 15:14:14.607171,1.29544,1.29531
52,2023-07-19 15:14:14.685276,1.29544,1.29531
53,2023-07-19 15:14:14.748379,1.29544,1.29531
54,2023-07-19 15:14:14.810864,1.29544,1.29531
55,2023-07-19 15:14:15.013292,1.29542,1.29528
56,2023-07-19 15:14:15.091791,1.29542,1.29528
57,2023-07-19 15:14:15.154274,1.29542,1.29528
58,2023-07-19 15:14:15.216594,1.29542,1.29528
59,2023-07-19 15:14:15.296035,1.29542,1.29528
60,2023-07-19 15:14:15.356934,1.29542,1.29528
61,2023-07-19 15:14:15.434990,1.29541,1.29527
62,2023-07-19 15:14:15.497454,1.29541,1.29527
63,2023-07-19 15:14:15.576260,1.29541,1.29527
64,2023-07-19 15:14:15.638634,1.29541,1.29527
65,2023-07-19 15:14:15.716741,1.29541,1.29527
66,2023-07-19 15:14:15.778658,1.29541,1.29527
67,2023-07-19 15:14:15.857290,1.29541,1.29527
68,2023-07-19 15:14:15.922182,1.29541,1.29527
69,2023-07-19 15:14:15.981935,1.29541,1.29527
70,2023-07-19 15:14:16.062196,1.29542,1.29528
71,2023-07-19 15:14:16.125926,1.29542,1.29528
72,2023-07-19 15:14:16.200904,1.29542,1.29528
73,2023-07-19 15:14:16.263899,1.29542,1.29528
74,2023-07-19 15:14:16.325195,1.29542,1.29528
75,2023-07-19 15:14:16.403796,1.29542,1.29528
76,2023-07-19 15:14:16.498854,1.29542,1.29528
77,2023-07-19 15:14:16.614882,1.29542,1.29528
78,2023-07-19 15:14:16.715577,1.29542,1.29528
79,2023-07-19 15:14:16.828276,1.29542,1.29528
80,2023-07-19 15:14:16.945962,1.29542,1.29528
81,2023-07-19 15:14:17.146627,1.29542,1.29528
82,2023-07-19 15:14:17.205420,1.29542,1.29528
83,2023-07-19 15:14:17.292553,1.29542,1.29528
84,2023-07-19 15:14:17.361420,1.29542,1.29528
85,2023-07-19 15:14:17.434224,1.29542,1.29528
86,2023-07-19 15:14:17.505310,1.29542,1.29528
87,2023-07-19 15:14:17.600268,1.29542,1.29528
88,2023-07-19 15:14:17.701996,1.29542,1.29528
89,2023-07-19 15:14:17.795227,1.29542,1.29528
90,2023-07-19 15:14:17.928924,1.29542,1.29528
91,2023-07-19 15:14:18.168337,1.29542,1.29526
92,2023-07-19 15:14:18.312347,1.29541,1.29527
93,2023-07-19 15:14:18.400111,1.29541,1.29527
94,2023-07-19 15:14:18.494858,1.29541,1.29527
95,2023-07-19 15:14:18.614540,1.29541,1.29527
96,2023-07-19 15:14:18.713274,1.29541,1.29527
97,2023-07-19 15:14:18.812011,1.29541,1.29527
98,2023-07-19 15:14:18.908309,1.29542,1.29529
99,2023-07-19 15:14:18.979121,1.29542,1.29529
100,2023-07-19 15:14:19.071873,1.29542,1.29529
101,2023-07-19 15:14:19.188563,1.29542,1.29529
102,2023-07-19 15:14:19.342309,1.29542,1.29529
103,2023-07-19 15:14:19.477933,1.29542,1.29529
104,2023-07-19 15:14:19.598609,1.29542,1.29529
105,2023-07-19 15:14:19.692675,1.29542,1.29529
106,2023-07-19 15:14:19.771247,1.29542,1.29529
107,2023-07-19 15:14:19.872980,1.29542,1.29529
108,2023-07-19 15:14:20.031861,1.29542,1.29529
109,2023-07-19 15:14:20.130595,1.29542,1.29529
110,2023-07-19 15:14:20.221353,1.29541,1.29529
111,2023-07-19 15:14:20.337939,1.29541,1.29528
112,2023-07-19 15:14:20.424602,1.29541,1.29528
113,2023-07-19 15:14:20.508378,1.29541,1.29528
114,2023-07-19 15:14:20.630052,1.29541,1.29528
115,2023-07-19 15:14:20.764693,1.29541,1.29528
116,2023-07-19 15:14:20.864426,1.29541,1.29528
117,2023-07-19 15:14:20.953201,1.29541,1.29528
118,2023-07-19 15:14:21.033985,1.29541,1.29528
119,2023-07-19 15:14:21.132721,1.29541,1.29528
120,2023-07-19 15:14:21.305259,1.29541,1.29528
121,2023-07-19 15:14:21.516352,1.29541,1.29528
122,2023-07-19 15:14:21.592149,1.29541,1.29528
123,2023-07-19 15:14:21.687896,1.29541,1.29528
124,2023-07-19 15:14:21.774705,1.29541,1.29528
125,2023-07-19 15:14:21.848666,1.29541,1.29528
126,2023-07-19 15:14:21.919476,1.29541,1.29528
127,2023-07-19 15:14:21.995295,1.29541,1.29528
128,2023-07-19 15:14:22.069175,1.29541,1.29528
129,2023-07-19 15:14:22.140980,1.29541,1.29528
130,2023-07-19 15:14:22.227747,1.29541,1.29528
131,2023-07-19 15:14:22.327158,1.29541,1.29528
132,2023-07-19 15:14:22.414929,1.29541,1.29528
133,2023-07-19 15:14:22.503691,1.2954,1.29527
134,2023-07-19 15:14:22.576498,1.2954,1.29527
135,2023-07-19 15:14:22.657281,1.2954,1.29526
136,2023-07-19 15:14:22.729367,1.2954,1.29526
137,2023-07-19 15:14:22.822126,1.2954,1.29526
138,2023-07-19 15:14:22.916040,1.2954,1.29526
139,2023-07-19 15:14:22.997519,1.2954,1.29526
140,2023-07-19 15:14:23.074313,1.2954,1.29526
141,2023-07-19 15:14:23.150114,1.2954,1.29526
142,2023-07-19 15:14:23.250883,1.29539,1.29525
143,2023-07-19 15:14:23.326679,1.29539,1.29525
144,2023-07-19 15:14:23.399479,1.29539,1.29525
145,2023-07-19 15:14:23.472127,1.29539,1.29525
146,2023-07-19 15:14:23.547924,1.29539,1.29525
147,2023-07-19 15:14:23.625179,1.29539,1.29525
148,2023-07-19 15:14:23.696226,1.29539,1.29525
149,2023-07-19 15:14:23.772927,1.29539,1.29525
150,2023-07-19 15:14:23.844118,1.29539,1.29525
151,2023-07-19 15:14:23.916925,1.29539,1.29525
152,2023-07-19 15:14:23.991724,1.29539,1.29525
153,2023-07-19 15:14:24.068565,1.29539,1.29525
154,2023-07-19 15:14:24.141362,1.29539,1.29525
155,2023-07-19 15:14:24.217790,1.29539,1.29525
156,2023-07-19 15:14:24.289597,1.29539,1.29525
157,2023-07-19 15:14:24.370157,1.29539,1.29525
158,2023-07-19 15:14:24.448458,1.29539,1.29525
159,2023-07-19 15:14:24.520266,1.29539,1.29525
160,2023-07-19 15:14:24.595066,1.29539,1.29525
161,2023-07-19 15:14:24.663869,1.29539,1.29525
162,2023-07-19 15:14:24.739664,1.29539,1.29525
163,2023-07-19 15:14:24.809479,1.29539,1.29525
164,2023-07-19 15:14:24.882927,1.29539,1.29525
165,2023-07-19 15:14:24.954801,1.29539,1.29525
166,2023-07-19 15:14:25.026608,1.29539,1.29525
167,2023-07-19 15:14:25.273473,1.29539,1.29525
168,2023-07-19 15:14:25.405310,1.29539,1.29525
169,2023-07-19 15:14:25.509033,1.29539,1.29525
170,2023-07-19 15:14:25.612755,1.29539,1.29525
171,2023-07-19 15:14:25.729120,1.29539,1.29525
172,2023-07-19 15:14:25.860768,1.29539,1.29525
173,2023-07-19 15:14:26.008373,1.29539,1.29525
174,2023-07-19 15:14:26.122070,1.29539,1.29525
175,2023-07-19 15:14:26.290637,1.29539,1.29525
176,2023-07-19 15:14:26.469103,1.29539,1.29525
177,2023-07-19 15:14:26.585790,1.29539,1.29525
178,2023-07-19 15:14:26.694499,1.29539,1.29525
179,2023-07-19 15:14:26.813183,1.29539,1.29525
180,2023-07-19 15:14:26.895960,1.29539,1.29525
181,2023-07-19 15:14:26.979737,1.29539,1.29525
182,2023-07-19 15:14:27.066418,1.29539,1.29525
183,2023-07-19 15:14:27.139222,1.29539,1.29525
184,2023-07-19 15:14:27.220072,1.29539,1.29525
185,2023-07-19 15:14:27.298420,1.29539,1.29525
186,2023-07-19 15:14:27.374481,1.29539,1.29525
187,2023-07-19 15:14:27.451494,1.29539,1.29525
188,2023-07-19 15:14:27.524862,1.29539,1.29525
189,2023-07-19 15:14:27.614345,1.29539,1.29525
190,2023-07-19 15:14:27.694131,1.29539,1.29525
191,2023-07-19 15:14:27.773212,1.29539,1.29525
192,2023-07-19 15:14:27.853284,1.29539,1.29525
193,2023-07-19 15:14:27.939055,1.29539,1.29525
194,2023-07-19 15:14:28.094174,1.29539,1.29525
195,2023-07-19 15:14:28.241777,1.29539,1.29525
196,2023-07-19 15:14:28.404476,1.29539,1.29525
197,2023-07-19 15:14:28.558066,1.29539,1.29525
198,2023-07-19 15:14:28.700688,1.29539,1.29525
199,2023-07-19 15:14:28.811662,1.29539,1.29525
200,2023-07-19 15:14:28.881194,1.29539,1.29525
201,2023-07-19 15:14:28.941544,1.29539,1.29525
202,2023-07-19 15:14:29.014922,1.29539,1.29525
203,2023-07-19 15:14:29.094160,1.29539,1.29525
204,2023-07-19 15:14:29.170329,1.29539,1.29525
205,2023-07-19 15:14:29.239750,1.29539,1.29525
206,2023-07-19 15:14:29.434665,1.29539,1.29525
207,2023-07-19 15:14:29.497151,1.29539,1.29525
208,2023-07-19 15:14:29.560484,1.29539,1.29525
209,2023-07-19 15:14:29.637660,1.29539,1.29525
210,2023-07-19 15:14:29.700146,1.29539,1.29525
211,2023-07-19 15:14:29.774692,1.29539,1.29525
212,2023-07-19 15:14:29.842009,1.29539,1.29525
213,2023-07-19 15:14:29.904291,1.29539,1.29525
214,2023-07-19 15:14:29.966498,1.29539,1.29525
215,2023-07-19 15:14:30.029316,1.29539,1.29525
216,2023-07-19 15:14:30.106884,1.29539,1.29525
217,2023-07-19 15:14:30.177735,1.29539,1.29525
218,2023-07-19 15:14:30.237336,1.29539,1.29525
219,2023-07-19 15:14:30.374820,1.29539,1.29525
220,2023-07-19 15:14:30.448064,1.29539,1.29525
221,2023-07-19 15:14:30.517581,1.29539,1.29525
222,2023-07-19 15:14:30.597141,1.29539,1.29525
223,2023-07-19 15:14:30.681001,1.29539,1.29525
224,2023-07-19 15:14:30.753806,1.29539,1.29525
225,2023-07-19 15:14:30.827788,1.29539,1.29525
226,2023-07-19 15:14:30.894919,1.29539,1.29525
227,2023-07-19 15:14:30.957406,1.29539,1.29525
228,2023-07-19 15:14:31.035511,1.29539,1.29525
229,2023-07-19 15:14:31.091732,1.29539,1.29525
230,2023-07-19 15:14:31.169570,1.29539,1.29525
231,2023-07-19 15:14:31.232056,1.29539,1.29525
232,2023-07-19 15:14:31.311800,1.29539,1.29525
233,2023-07-19 15:14:31.387581,1.29539,1.29525
234,2023-07-19 15:14:31.445923,1.29539,1.29525
235,2023-07-19 15:14:31.526275,1.29539,1.29525
236,2023-07-19 15:14:31.610258,1.29539,1.29525
237,2023-07-19 15:14:31.835135,1.29539,1.29525
238,2023-07-19 15:14:32.348589,1.29539,1.29525
239,2023-07-19 15:14:32.840477,1.29539,1.29525
240,2023-07-19 15:14:32.927129,1.29539,1.29525
241,2023-07-19 15:14:32.995125,1.29539,1.29525
242,2023-07-19 15:14:33.075954,1.29539,1.29525
243,2023-07-19 15:14:33.137855,1.29539,1.29525
244,2023-07-19 15:14:33.213754,1.29539,1.29525
245,2023-07-19 15:14:33.278130,1.29539,1.29525
246,2023-07-19 15:14:33.359090,1.29539,1.29525
247,2023-07-19 15:14:33.428276,1.29539,1.29525
248,2023-07-19 15:14:33.638300,1.29539,1.29525
249,2023-07-19 15:14:33.700265,1.29539,1.29525
250,2023-07-19 15:14:33.775415,1.29539,1.29525
251,2023-07-19 15:14:33.841826,1.29539,1.29525
252,2023-07-19 15:14:33.903838,1.29539,1.29525
253,2023-07-19 15:14:33.966325,1.29539,1.29525
254,2023-07-19 15:14:34.028504,1.29539,1.29525
255,2023-07-19 15:14:34.111138,1.29539,1.29525
256,2023-07-19 15:14:34.340525,1.29539,1.29525
257,2023-07-19 15:14:34.451315,1.29539,1.29525
258,2023-07-19 15:14:34.563089,1.29539,1.29525
259,2023-07-19 15:14:34.677707,1.29539,1.29525
260,2023-07-19 15:14:34.814035,1.29539,1.29525
261,2023-07-19 15:14:34.965630,1.29539,1.29525
262,2023-07-19 15:14:35.115231,1.29539,1.29525
263,2023-07-19 15:14:35.334643,1.29539,1.29525
264,2023-07-19 15:14:35.454602,1.29539,1.29525
265,2023-07-19 15:14:35.561315,1.29539,1.29525
266,2023-07-19 15:14:35.659054,1.29539,1.29525
267,2023-07-19 15:14:35.746821,1.29539,1.29525
268,2023-07-19 15:14:35.824423,1.29539,1.29525
269,2023-07-19 15:14:35.896264,1.29539,1.29525
270,2023-07-19 15:14:35.960386,1.29539,1.29525
271,2023-07-19 15:14:36.198758,1.29539,1.29525
272,2023-07-19 15:14:36.303426,1.29539,1.29525
273,2023-07-19 15:14:36.377981,1.29539,1.29525
274,2023-07-19 15:14:36.441555,1.29539,1.29525
275,2023-07-19 15:14:36.504019,1.29539,1.29525
276,2023-07-19 15:14:36.566504,1.29539,1.29525
277,2023-07-19 15:14:36.639406,1.29539,1.29525
278,2023-07-19 15:14:36.701891,1.29539,1.29525
279,2023-07-19 15:14:36.763626,1.29539,1.29525
280,2023-07-19 15:14:36.842864,1.29539,1.29525
281,2023-07-19 15:14:36.903499,1.29539,1.29525
282,2023-07-19 15:14:36.977903,1.29539,1.29525
283,2023-07-19 15:14:37.036319,1.29539,1.29525
284,2023-07-19 15:14:37.114429,1.29539,1.29525
285,2023-07-19 15:14:37.188109,1.29539,1.29525
286,2023-07-19 15:14:37.257412,1.29539,1.29525
287,2023-07-19 15:14:37.323709,1.29539,1.29525
288,2023-07-19 15:14:37.416795,1.29539,1.29525
289,2023-07-19 15:14:37.521802,1.29539,1.29525
290,2023-07-19 15:14:37.609229,1.29539,1.29525
291,2023-07-19 15:14:37.687456,1.29539,1.29525
292,2023-07-19 15:14:37.795212,1.29539,1.29525
293,2023-07-19 15:14:37.876864,1.29539,1.29525
294,2023-07-19 15:14:37.954638,1.29539,1.29525
295,2023-07-19 15:14:38.024031,1.29539,1.29525
296,2023-07-19 15:14:38.252876,1.29539,1.29525
297,2023-07-19 15:14:38.312198,1.29539,1.29525
298,2023-07-19 15:14:38.386808,1.29539,1.29525
299,2023-07-19 15:14:38.451379,1.29539,1.29525
300,2023-07-19 15:14:38.513174,1.29539,1.29525
301,2023-07-19 15:14:38.623074,1.29539,1.29525
302,2023-07-19 15:14:38.745747,1.29539,1.29525
303,2023-07-19 15:14:38.841283,1.29539,1.29525
304,2023-07-19 15:14:38.938037,1.29539,1.29525
305,2023-07-19 15:14:39.022515,1.29539,1.29525
306,2023-07-19 15:14:39.106316,1.29539,1.29525
307,2023-07-19 15:14:39.188468,1.29539,1.29525
308,2023-07-19 15:14:39.291186,1.29539,1.29525
309,2023-07-19 15:14:39.392331,1.29539,1.29525
310,2023-07-19 15:14:39.476107,1.29539,1.29525
311,2023-07-19 15:14:39.558969,1.29539,1.29525
312,2023-07-19 15:14:39.632481,1.29539,1.29525
313,2023-07-19 15:14:39.697209,1.29539,1.29525
314,2023-07-19 15:14:39.765523,1.29539,1.29525
315,2023-07-19 15:14:39.828007,1.29539,1.29525
316,2023-07-19 15:14:39.910380,1.29539,1.29525
317,2023-07-19 15:14:39.979743,1.29539,1.29525
318,2023-07-19 15:14:40.043307,1.29539,1.29525
319,2023-07-19 15:14:40.137825,1.29539,1.29525
320,2023-07-19 15:14:40.257505,1.29539,1.29525
321,2023-07-19 15:14:40.354247,1.29539,1.29525
322,2023-07-19 15:14:40.434486,1.29539,1.29525
323,2023-07-19 15:14:40.510072,1.29539,1.29525
324,2023-07-19 15:14:40.597839,1.29539,1.29525
325,2023-07-19 15:14:40.702358,1.29539,1.29525
326,2023-07-19 15:14:40.780484,1.29539,1.29525
327,2023-07-19 15:14:40.847229,1.29539,1.29525
328,2023-07-19 15:14:40.919532,1.29539,1.29525
329,2023-07-19 15:14:40.989269,1.29539,1.29525
330,2023-07-19 15:14:41.051321,1.29539,1.29525
331,2023-07-19 15:14:41.122951,1.29539,1.29525
332,2023-07-19 15:14:41.185435,1.29539,1.29525
333,2023-07-19 15:14:41.280818,1.29539,1.29525
334,2023-07-19 15:14:41.396600,1.29539,1.29525
335,2023-07-19 15:14:41.493708,1.29539,1.29525
336,2023-07-19 15:14:41.596434,1.29539,1.29525
337,2023-07-19 15:14:41.720105,1.29539,1.29525
338,2023-07-19 15:14:41.942509,1.29539,1.29525
339,2023-07-19 15:14:42.093107,1.29539,1.29525
340,2023-07-19 15:14:42.173094,1.29539,1.29525
341,2023-07-19 15:14:42.263338,1.29539,1.29525
342,2023-07-19 15:14:42.411941,1.29539,1.29525
343,2023-07-19 15:14:42.526698,1.29539,1.29525
344,2023-07-19 15:14:42.642391,1.29539,1.29525
345,2023-07-19 15:14:42.762054,1.29539,1.29525
346,2023-07-19 15:14:42.860790,1.29539,1.29525
347,2023-07-19 15:14:42.977478,1.29539,1.29525
348,2023-07-19 15:14:43.066241,1.29539,1.29525
349,2023-07-19 15:14:43.150018,1.29539,1.29525
350,2023-07-19 15:14:43.240773,1.29539,1.29525
351,2023-07-19 15:14:43.331531,1.29539,1.29525
352,2023-07-19 15:14:43.419295,1.29539,1.29525
353,2023-07-19 15:14:43.515616,1.29539,1.29525
354,2023-07-19 15:14:43.647158,1.29539,1.29525
355,2023-07-19 15:14:43.733926,1.29539,1.29525
356,2023-07-19 15:14:43.844628,1.29539,1.29525
357,2023-07-19 15:14:44.025146,1.29539,1.29525
358,2023-07-19 15:14:44.190356,1.29539,1.29525
359,2023-07-19 15:14:44.308040,1.29539,1.29525
360,2023-07-19 15:14:44.413186,1.29539,1.29525
361,2023-07-19 15:14:44.471582,1.29539,1.29525
362,2023-07-19 15:14:44.557926,1.29539,1.29525
363,2023-07-19 15:14:44.630375,1.29539,1.29525
364,2023-07-19 15:14:44.706657,1.29539,1.29525
365,2023-07-19 15:14:44.777136,1.29539,1.29525
366,2023-07-19 15:14:44.840686,1.29539,1.29525
367,2023-07-19 15:14:44.901239,1.29539,1.29525
368,2023-07-19 15:14:45.020329,1.29539,1.29525
369,2023-07-19 15:14:45.233156,1.29539,1.29525
370,2023-07-19 15:14:45.307682,1.29539,1.29525
371,2023-07-19 15:14:45.389038,1.29539,1.29525
372,2023-07-19 15:14:45.458364,1.29539,1.29525
373,2023-07-19 15:14:45.513783,1.29539,1.29525
374,2023-07-19 15:14:45.581306,1.29539,1.29525
375,2023-07-19 15:14:45.674781,1.29539,1.29525
376,2023-07-19 15:14:45.734245,1.29539,1.29525
377,2023-07-19 15:14:45.796178,1.29539,1.29525
378,2023-07-19 15:14:45.877731,1.29539,1.29525
379,2023-07-19 15:14:45.953579,1.29539,1.29525
380,2023-07-19 15:14:46.024021,1.29539,1.29525
381,2023-07-19 15:14:46.078760,1.29539,1.29525
382,2023-07-19 15:14:46.170499,1.29539,1.29525
383,2023-07-19 15:14:46.295718,1.29539,1.29525
384,2023-07-19 15:14:46.391805,1.29539,1.29525
385,2023-07-19 15:14:46.458996,1.29539,1.29525
386,2023-07-19 15:14:46.531301,1.29539,1.29525
387,2023-07-19 15:14:46.603062,1.29539,1.29525
388,2023-07-19 15:14:46.687783,1.29539,1.29525
389,2023-07-19 15:14:46.782275,1.29539,1.29525
390,2023-07-19 15:14:46.882108,1.29539,1.29525
391,2023-07-19 15:14:46.949004,1.29539,1.29525
392,2023-07-19 15:14:47.026617,1.29539,1.29525
393,2023-07-19 15:14:47.090328,1.29539,1.29525
394,2023-07-19 15:14:47.152813,1.29539,1.29525
395,2023-07-19 15:14:47.230500,1.29539,1.29525
396,2023-07-19 15:14:47.318503,1.29539,1.29525
397,2023-07-19 15:14:47.395593,1.29539,1.29525
398,2023-07-19 15:14:47.462350,1.29539,1.29525
399,2023-07-19 15:14:47.531555,1.29539,1.29525
400,2023-07-19 15:14:47.608898,1.29539,1.29525
401,2023-07-19 15:14:47.679598,1.29539,1.29525
402,2023-07-19 15:14:47.747008,1.29539,1.29525
403,2023-07-19 15:14:47.809493,1.29539,1.29525
404,2023-07-19 15:14:48.013715,1.29539,1.29525
405,2023-07-19 15:14:48.200387,1.29539,1.29525
406,2023-07-19 15:14:48.262873,1.29539,1.29525
407,2023-07-19 15:14:48.342002,1.29539,1.29525
408,2023-07-19 15:14:48.403288,1.29539,1.29525
409,2023-07-19 15:14:48.468078,1.29539,1.29525
410,2023-07-19 15:14:48.622894,1.29539,1.29525
411,2023-07-19 15:14:48.810013,1.29539,1.29525
412,2023-07-19 15:14:49.012741,1.29539,1.29525
413,2023-07-19 15:14:49.076411,1.29539,1.29525
414,2023-07-19 15:14:49.138898,1.29539,1.29525
415,2023-07-19 15:14:49.216925,1.29539,1.29525
416,2023-07-19 15:14:49.278433,1.29539,1.29525
417,2023-07-19 15:14:49.358940,1.29539,1.29525
418,2023-07-19 15:14:49.418282,1.29539,1.29525
419,2023-07-19 15:14:49.480730,1.29539,1.29525
420,2023-07-19 15:14:49.561396,1.29539,1.29525
421,2023-07-19 15:14:49.622987,1.29539,1.29525
422,2023-07-19 15:14:49.716344,1.29539,1.29525
423,2023-07-19 15:14:49.779638,1.29539,1.29525
424,2023-07-19 15:14:49.842266,1.29539,1.29525
425,2023-07-19 15:14:49.904751,1.29539,1.29525
426,2023-07-19 15:14:49.981530,1.29539,1.29525
427,2023-07-19 15:14:50.046113,1.29539,1.29525
428,2023-07-19 15:14:50.108455,1.29539,1.29525
429,2023-07-19 15:14:50.169718,1.29539,1.29525
430,2023-07-19 15:14:50.251165,1.29539,1.29525
431,2023-07-19 15:14:50.311056,1.29539,1.29525
432,2023-07-19 15:14:50.371869,1.29539,1.29525
433,2023-07-19 15:14:56.479000,1.29539,1.29525
434,2023-07-19 15:14:56.547578,1.29539,1.29525
435,2023-07-19 15:14:56.635534,1.29539,1.29525
436,2023-07-19 15:14:56.700754,1.29539,1.29525
437,2023-07-19 15:14:56.778863,1.29539,1.29525
438,2023-07-19 15:14:56.841299,1.29539,1.29525
439,2023-07-19 15:14:56.919177,1.29539,1.29525
440,2023-07-19 15:14:56.981662,1.29539,1.29525
441,2023-07-19 15:14:57.044787,1.29539,1.29525
442,2023-07-19 15:14:57.124705,1.29539,1.29525
443,2023-07-19 15:14:57.192776,1.29539,1.29525
444,2023-07-19 15:14:57.263348,1.29539,1.29525
445,2023-07-19 15:14:57.336186,1.29539,1.29525
446,2023-07-19 15:14:57.404832,1.29539,1.29525
447,2023-07-19 15:14:57.477128,1.29539,1.29525
448,2023-07-19 15:14:57.558042,1.29539,1.29525
449,2023-07-19 15:14:57.634765,1.29539,1.29525
450,2023-07-19 15:14:57.738671,1.29539,1.29525
451,2023-07-19 15:14:57.801155,1.29539,1.29525
452,2023-07-19 15:14:57.882906,1.29539,1.29525
453,2023-07-19 15:14:57.934821,1.29539,1.29525
454,2023-07-19 15:14:58.012989,1.29539,1.29525
455,2023-07-19 15:14:58.075473,1.29539,1.29525
456,2023-07-19 15:14:58.160812,1.29539,1.29525
457,2023-07-19 15:14:58.239177,1.29539,1.29525
458,2023-07-19 15:14:58.307898,1.29539,1.29525
459,2023-07-19 15:14:58.393342,1.29539,1.29525
460,2023-07-19 15:14:58.467884,1.29539,1.29525
461,2023-07-19 15:14:58.532926,1.29539,1.29525
462,2023-07-19 15:14:58.593258,1.29539,1.29525
463,2023-07-19 15:14:58.653898,1.29539,1.29525
464,2023-07-19 15:14:58.732006,1.29539,1.29525
465,2023-07-19 15:14:58.794497,1.29539,1.29525
466,2023-07-19 15:14:58.866752,1.29539,1.29525
467,2023-07-19 15:14:58.918702,1.29539,1.29525
468,2023-07-19 15:14:58.998350,1.29539,1.29525
469,2023-07-19 15:14:59.064738,1.29539,1.29525
470,2023-07-19 15:14:59.122978,1.29539,1.29525
471,2023-07-19 15:14:59.201949,1.29539,1.29525
472,2023-07-19 15:14:59.273756,1.29539,1.29525
473,2023-07-19 15:14:59.346562,1.29539,1.29525
474,2023-07-19 15:14:59.453277,1.29539,1.29525
475,2023-07-19 15:14:59.548024,1.29539,1.29525
476,2023-07-19 15:14:59.638781,1.29539,1.29525
477,2023-07-19 15:14:59.734526,1.29539,1.29525
478,2023-07-19 15:14:59.821516,1.29539,1.29525
479,2023-07-19 15:14:59.899618,1.29539,1.29525
480,2023-07-19 15:14:59.966359,1.29539,1.29525
481,2023-07-19 15:15:00.058357,1.29539,1.29525
482,2023-07-19 15:15:00.122236,1.29539,1.29525
483,2023-07-19 15:15:00.204214,1.29539,1.29525
484,2023-07-19 15:15:00.279915,1.29539,1.29525
485,2023-07-19 15:15:00.340941,1.29539,1.29525
486,2023-07-19 15:15:00.423235,1.29539,1.29525
487,2023-07-19 15:15:00.483212,1.29539,1.29525
488,2023-07-19 15:15:00.560330,1.29539,1.29525
489,2023-07-19 15:15:00.622307,1.29539,1.29525
490,2023-07-19 15:15:00.698219,1.29539,1.29525
491,2023-07-19 15:15:00.762421,1.29539,1.29525
492,2023-07-19 15:15:00.830282,1.29539,1.29525
493,2023-07-19 15:15:00.889760,1.29539,1.29525
494,2023-07-19 15:15:00.952822,1.29539,1.29525
495,2023-07-19 15:15:01.019990,1.29539,1.29525
496,2023-07-19 15:15:01.104290,1.29524,1.29512
497,2023-07-19 15:15:01.183781,1.29524,1.29512
498,2023-07-19 15:15:01.257232,1.29524,1.29512
499,2023-07-19 15:15:01.336474,1.29524,1.29512
500,2023-07-19 15:15:01.416578,1.29524,1.29512
501,2023-07-19 15:15:01.485571,1.29524,1.29512
502,2023-07-19 15:15:01.554552,1.29524,1.29512
503,2023-07-19 15:15:01.619629,1.29524,1.29512
504,2023-07-19 15:15:01.701908,1.29524,1.29512
505,2023-07-19 15:15:01.766408,1.29524,1.29512
506,2023-07-19 15:15:01.934416,1.29524,1.29512
507,2023-07-19 15:15:02.013296,1.29524,1.29512
508,2023-07-19 15:15:02.075781,1.29524,1.29512
509,2023-07-19 15:15:02.153480,1.29524,1.29512
510,2023-07-19 15:15:02.218423,1.29524,1.29512
511,2023-07-19 15:15:02.280933,1.29524,1.29512
512,2023-07-19 15:15:02.341007,1.29524,1.29512
513,2023-07-19 15:15:02.528378,1.29524,1.29512
514,2023-07-19 15:15:02.591545,1.29524,1.29512
515,2023-07-19 15:15:02.777584,1.29524,1.29512
516,2023-07-19 15:15:02.840070,1.29524,1.29512
517,2023-07-19 15:15:02.903784,1.29524,1.29512
518,2023-07-19 15:15:02.966270,1.29524,1.29512
519,2023-07-19 15:15:03.045976,1.29524,1.29512
520,2023-07-19 15:15:03.107179,1.29524,1.29512
521,2023-07-19 15:15:03.185286,1.29524,1.29512
522,2023-07-19 15:15:03.247231,1.29524,1.29512
523,2023-07-19 15:15:03.354278,1.29524,1.29512
524,2023-07-19 15:15:03.477492,1.29524,1.29512
525,2023-07-19 15:15:03.618560,1.29524,1.29512
526,2023-07-19 15:15:03.744636,1.29524,1.29512
527,2023-07-19 15:15:03.851353,1.29524,1.29512
528,2023-07-19 15:15:03.962099,1.29524,1.29512
529,2023-07-19 15:15:04.070330,1.29524,1.29512
530,2023-07-19 15:15:04.168985,1.29524,1.29512
531,2023-07-19 15:15:04.247581,1.29524,1.29512
532,2023-07-19 15:15:04.327143,1.29524,1.29512
533,2023-07-19 15:15:04.430386,1.29524,1.29512
534,2023-07-19 15:15:04.533029,1.29524,1.29512
535,2023-07-19 15:15:04.636409,1.29524,1.29512
536,2023-07-19 15:15:04.722801,1.29524,1.29512
